album_path,year,missing_tracks,missing_nums,domain,download_url,post_url,match_type
2015 - Ronnaldo Marques - Só um beijo me fará calar,2015,1,3,mega.co.nz,https://mega.co.nz/#!3RkyzQhK!bDch1Sn0ZjkC4fn7_iuhpqkSa6DQEuTNJ-v15Ov_EwI,https://www.hominiscanidae.org/2015/01/ronnaldo-marques-so-um-beijo-me-fara.html,exact
1970 - Wilson das Neves - Samba-Tropi (Até Aí Morreu Neves),1970,1,11,mega.nz,https://mega.nz/#!E8113QqA!kip3pPdvECUZimHtL_hrubpz-fEq7dGysl77L5ODA9o,https://www.hominiscanidae.org/2019/12/wilson-das-neves-samba-tropi-1970.html,exact
1973 - Sergio Sampaio - Eu Quero É Botar Meu Bloco Na Rua,1973,1,11,mega.nz,https://mega.nz/file/2xFWHBLC#FUxPyIOwvLW64BYXZgwCC5zQ9A13oBIa4x06PKK2YgM,https://www.hominiscanidae.org/2022/04/sergio-sampaio-eu-quero-e-botar-meu.html,exact
1973 - Sivuca - Sivuca,1973,1,4,mega.nz,https://mega.nz/file/ET53gQ4L#aj6kgqt1tU1nW6cAx9-w32w5yYI1QEcktMkxJMErHcU,https://www.hominiscanidae.org/2023/06/sivuca-sivuca-1973.html,exact
1975 - Ave Sangria - Ave Sangria,1975,1,5,mega.nz,https://mega.nz/#!Zw8U0YKC!dF-z1UJAgW6eyI1bAGn3oqFHcyBMqueH-jt7OZm3Ugw,https://www.hominiscanidae.org/2019/05/ave-sangria-vendavais-2019.html,exact
2001 - Walter Franco - Tutano,2001,1,10,mega.nz,https://mega.nz/#!50dBUYTR!DHXSy9AQU5yyuFXC_b4uUXAFD1bY2UnAk479pT_TS30,https://www.hominiscanidae.org/2019/10/walter-franco-tutano-2001.html,exact
2003 - Continentrio - Continentrio,2003,1,10,mega.nz,https://mega.nz/#!6MVniJZA!eArzY1sdLY0h0ytC3W1KO9KffmxCEOHzPhzbJic2TOE,https://www.hominiscanidae.org/2015/09/continentrio-continentrio-2003.html,exact
2015 - Karina Buhr - Selvática,2015,1,5,mega.nz,https://mega.nz/#!Jl8w3LIA!uVLS_Gd6opz6LGzHHhhxP6WSVifFzgAsj4oxRfIzABs,https://www.hominiscanidae.org/2015/10/karina-buhr-selvatica-2015.html,exact
2015 - Rodrigo Ogi - Ao Vivo no Sesc Pompéia,2015,1,17,mega.nz,https://mega.nz/#!7AdykQpC!tD_PDDcgQowYnLSxcsDm_O5n81DWTcYvEyFbe3o5AE0,https://www.hominiscanidae.org/2015/12/rodrigo-ogi-ao-vivo-no-sesc-pompeia-2015.html,exact
2015 - Régis Martins & Cia Fantasma - Ondas Curtas,2015,1,4,mega.nz,https://mega.nz/#!OY9hDY6Z!JNeMFajb1q1jcHI_L1G-Tb67h4N8Zmuk8ktaNd1SYpc,https://www.hominiscanidae.org/2016/06/regis-martins-cia-fantasma-ondas-curtas.html,exact
2015 - Saracotia - A vista do ponto,2015,1,3,mega.nz,https://mega.nz/#!2ckRxaAT!7W2TKUHbIIvKuryZDKs5JmaiMrqwzkQJD37T_gT7w3o,https://www.hominiscanidae.org/2015/10/saracotia-vista-do-ponto-2015.html,exact
2016 - O Grande Ogro - Discurso para mentes em silêncio,2016,1,4,mega.nz,https://mega.nz/#!yFdSxayL!mh9-PWAGqX3umfFLsZoUtEhNP4uSLEQBeY_dX4b-Stg,https://www.hominiscanidae.org/2016/11/o-grande-ogro-discurso-para-mentes-em.html,exact
2016 - Rapha Moraes & The Mentes - Corações de Cavalo,2016,1,5,mega.nz,https://mega.nz/#!NkEHDIZD!CMxXcvdsNyBdOpH_QA42FysxZjXqycYRlMiLAuhEteY,https://www.hominiscanidae.org/2016/07/rapha-moraes-mentes-coracoes-de-cavalo.html,exact
2016 - Zé Manoel - Ao Vivo No Sesc Pompéia,2016,1,6,mega.nz,https://mega.nz/#!x1VwyabK!3pl112sXpO_j_KV-t0dtrRbde_wGVSGvpiyB12vmue4,https://www.hominiscanidae.org/2016/03/ze-manoel-ao-vivo-sesc-pompeia-2016.html,exact
2017 - Hermeto Pascoal & Grupo - No Mundo dos Sons,2017,1,7,mega.nz,https://mega.nz/#!6E8EFBKY!3YeomfYsA6KbZq7_im9mZK3ztvuV_9Ec1IZRfXvgEPE,https://www.hominiscanidae.org/2017/08/hermeto-pascoal-grupo-no-mundo-dos-sons.html,exact
2018 - Abacaxepa - Abacaxepa,2018,1,3,mega.nz,https://mega.nz/#!dt11CLCB!UEun2uDFS217QybwZwN0SW_4WRURSmYNx1vdNQrRhw8,https://www.hominiscanidae.org/2018/08/abacaxepa-abacaxepa-ep-2018.html,exact
2018 - Bike - Their Shamanic Majesties’ Third Request,2018,1,6,mega.nz,https://mega.nz/#!JwlBhTYb!-WaRhxdFjXbOPThti7hRYN9q9Fn38YTuz9wQimNPNpc,https://www.hominiscanidae.org/2018/04/bike-their-shamanic-majesties-third.html,exact
2018 - Bruno Lins - Vereda Caminho,2018,1,10,mega.nz,https://mega.nz/#!4sFFUarS!oaLTctV4mYccAwo1hyFIv5V6_jm_YACcR2vegmSH7Kk,https://www.hominiscanidae.org/2019/01/bruno-lins-vereda-caminho-2018_25.html,exact
2018 - Carcaju - Carcaju,2018,1,7,mega.nz,https://mega.nz/#!E41z2YwC!22_HRWie7LIO9fwSggp9RMjed4wkUCsGOtSpFtZa76M,https://www.hominiscanidae.org/2018/11/carcaju-carcaju-2018.html,exact
2018 - Graxa - Purple,2018,1,7,mega.nz,https://mega.nz/#!Y9dSTSpC!clPvoRwqba4xVWSXphP5fsclfa5FisuLB4XUmUADAyY,https://www.hominiscanidae.org/2018/08/graxa-purple-2018.html,exact
"2018 - Karol Conka, Boss in Drama - Ambulante",2018,1,6,mega.nz,https://mega.nz/#!Fls3hQJD!pipqGmXFiDJLT6ReuoosKT0HJPX5MLaBC4C1AAVTU5w,https://www.hominiscanidae.org/2018/11/karol-conka-ambulante-2018.html,exact
"2018 - Lari Finocchiaro, Vanessa Moreno - Carta ao XXI",2018,1,9,mega.nz,https://mega.nz/#!coVTECqT!_6d3wE6ku1T702qqQb6icNjSNGlpKt8F5_Bj7zbMJnI,https://www.hominiscanidae.org/2019/10/lari-finocchiaro-carta-ao-xxi-2018.html,exact
2018 - NENE BROWN - Raízes por Outras Óticas,2018,1,9,mega.nz,https://mega.nz/#!FgFBUaSL!Dc5kx7ihHIgo_OwXjVJjzikDNTzDIEx7r0QFshxqSRo,https://www.hominiscanidae.org/2019/01/nene-brown-raizes-por-outras-oticas-2018.html,exact
2018 - Os Opalas - Vem da Rua,2018,1,6,mega.nz,https://mega.nz/#!Ul9i1KjZ!gCudB8eS3mEzsWNEf111iYNtUz6ErHDpVkphHp46Zk8,https://www.hominiscanidae.org/2018/05/os-opalas-vem-da-rua-2018.html,exact
2018 - Poty - Percepção,2018,1,8,mega.nz,https://mega.nz/#!R0Fw1aJB!xdJlI_XjoMlIWD7zznHx_sIZKR9g6f3Q_MTk8etWf9A,https://www.hominiscanidae.org/2018/11/poty-percepcao-2018.html,exact
2018 - Rodrigo Campos - 9 Sambas,2018,1,6,mega.nz,https://mega.nz/#!851yiIqA!ZB1EBxU3IEYDl-o8LDsK2r4_K4A2DHDhMVlUEETuSJ8,https://www.hominiscanidae.org/2018/08/rodrigo-campos-9-sambas-2018.html,exact
2018 - Santos - Afeto,2018,1,6,mega.nz,https://mega.nz/#!2AlX3bhQ!JRVq-HwW1om25q2wkJThpzw9cjKswo7Vv46zPa0LidE,https://www.hominiscanidae.org/2018/03/santos-afeto-2018.html,exact
2018 - Surra - Ainda Somos Culpados,2018,1,3,mega.nz,https://mega.nz/#!x08ByRKK!lYgVoHB95eGVklbn87thDFDCweN8iGHSy1ut_G3SXtU,https://www.hominiscanidae.org/2018/08/surra-ainda-somos-culpados-2018.html,exact
2018 - The Baggios - Vulcão,2018,1,4,mega.nz,https://mega.nz/#!1lc3RCKT!Lk3zoBpPGSEw-DFLMXDIuYPpaNoxAR-yMGsWmTT-nBI,https://www.hominiscanidae.org/2018/11/the-baggios-vulcao-2018.html,exact
2018 - clau aniz - filha de mil mulheres,2018,1,8,mega.nz,https://mega.nz/#!0h8SwDJS!19k0D7WFBBNAADkg0lnG-HpbbILZBsqeBUjW1MVvJMM,https://www.hominiscanidae.org/2018/05/clau-aniz-filha-de-mil-mulheres-2018.html,exact
2018 - homeninvisivel - Formas Negativas,2018,1,3,mega.nz,https://mega.nz/#!5gdwFYDC!sWGOuQFXzWTbX2vyXFGovbjXIBQ0UF7UtE0bKnPZ9Ak,https://www.hominiscanidae.org/2018/10/homeninvisivel-formas-negativas-2018.html,exact
2019 - Aiyra - Quebra-Vento,2019,1,4,mega.nz,https://mega.nz/#!F5dkFaQD!TgvBNNuxkTHpTvqMoxua1jzOAXzGXXO-qBOGQRlpvME,https://www.hominiscanidae.org/2019/11/aiyra-quebra-vento-2019.html,exact
"2019 - Applegate, Orelha Muda - Movimentos Regulares",2019,1,5,mega.nz,https://mega.nz/#!YkFCAQYK!r1bWC6irSxIPk2X_tHfxqKPTf-ellKdeeQlakR66G4w,https://www.hominiscanidae.org/2019/11/applegate-movimentos-regulares-2019.html,exact
2019 - Atahualpa y us Panquis - Mini Mundo,2019,1,10,mega.nz,https://mega.nz/file/sxsFHTZT#RfgjgRdg5AGWwm94kEgPrSoNDhboUqsNmPbkY1haF0E,https://www.hominiscanidae.org/2020/05/atahualpa-y-us-panquis-mini-mundo-2019.html,exact
2019 - Barcamundi - Disco Adulto,2019,1,4,mega.nz,https://mega.nz/#!RslilSrR!0BZLC6YMuhg8w0q7ZBuZ3rbOPmohAJ_aV6GY9V-u43c,https://www.hominiscanidae.org/2019/02/barcamundi-disco-adulto-2019.html,exact
2019 - Bixarte - Faces,2019,1,5,mega.nz,https://mega.nz/#!50NXWCYY!ueiYfvBB6DKdZGKNti901pFV-sjKwDLlGzV98j-td_Q,https://www.hominiscanidae.org/2019/12/bixarte-faces-2019.html,exact
2019 - Danzee - Autobiografia de um Iogue Subversivo,2019,1,8,mega.nz,https://mega.nz/#!0gU3XQBJ!YcJeGoZ95iuwFA-CMaI1lCgUa01h3l8Pc3zf5FmuKYo,https://www.hominiscanidae.org/2019/05/danzee-autobiografia-de-um-iogue.html,exact
"2019 - Francisco, el Hombre - RASGACABEZA",2019,1,4,mega.nz,https://mega.nz/#!FtdmgA4I!DKRDG6cH0oaqJ_esA6IB1GkCkI2GT97YPwNQLLVbgYI,https://www.hominiscanidae.org/2019/03/francisco-el-hombre-rasgacabeza-2019.html,exact
2019 - Gilson de Lazari - E os Delírios Musicais,2019,1,6,mega.nz,https://mega.nz/#!YxEWgKBC!RtKOso53csrALaP8I-jefhI4uMIBc44KgaCQ-V9x39Q,https://www.hominiscanidae.org/2019/07/gilson-de-lazari-e-os-delirios-musicais.html,exact
2019 - Labaq - Lux,2019,1,10,mega.nz,https://mega.nz/#!N5NmgY5Y!Hm8_Ld_2VEQaEM9-8sXehbVQQI-V_waJ8eDHwxoK-jo,https://www.hominiscanidae.org/2019/05/labaq-lux-2019.html,exact
2019 - Labirinto - Divino Afflante Spiritu,2019,1,5,mega.nz,https://mega.nz/#!9tVEQa6C!TG9AP2E02R0ZyL-nKA5tEaQMpF5Nn9KJ8h8CJzMS72s,https://www.hominiscanidae.org/2019/03/labirinto-divino-afflante-spiritu-2019.html,exact
2019 - Laso - Magenta,2019,1,5,mega.nz,https://mega.nz/#!ZkMh0CpZ!bv6Ovu866LxF4G8miZK0dKlMVlLnrmMTfy0zvXbUkRA,https://www.hominiscanidae.org/2019/12/laso-magenta-2019.html,exact
2019 - Liniker e os Caramelows - Goela Abaixo,2019,1,10,mega.nz,https://mega.nz/#!xotGDapC!H6q_ZyeTyKfxWEWqgQzWR7Rg89zn4WECXZt4Q4IicPk,https://www.hominiscanidae.org/2019/03/liniker-e-os-caramelows-goela-abaixo.html,exact
2019 - MENEIO - Movediço,2019,1,7,mega.nz,https://mega.nz/#!AltWlaJS!h32ZvhvnIPY1We84NjXmrK9-VVW9mx9obt0eoMreXuo,https://www.hominiscanidae.org/2019/05/meneio-movedico-2019.html,exact
2019 - Massonettos - Massonettos,2019,1,8,mega.nz,https://mega.nz/#!Y90zxI7T!6VCmHwd80RBCWbhPjX2F-kAnG3hljqu64tKsTMSRKqI,https://www.hominiscanidae.org/2019/09/massonettos-massonettos-2019.html,exact
2019 - Mineiros da Lua - Queda,2019,1,8,mega.nz,https://mega.nz/#!B4UlSKQA!rE5QUtYkssT2pCfo7jDIexlreaUURqavOEr6IwFZAA0,https://www.hominiscanidae.org/2019/06/mineiros-da-lua-queda-2019.html,exact
2019 - Puro Suco - Rataria Popular Brasileira,2019,1,4,mega.nz,https://mega.nz/#!9xdUSQqS!o0SuLKSg03_retd3LVZqs9tS0k0zC_4S1QuKQ7bqux8,https://www.hominiscanidae.org/2020/02/puro-suco-rataria-popular-brasileira.html,exact
2019 - Rebeca - Corar,2019,1,9,mega.nz,https://mega.nz/#!RtE0BaTL!WpHaxz_VlywYgtr-QpEY9Z1bIAnRDTrxLg228XSRlcY,https://www.hominiscanidae.org/2019/06/rebeca-corar-2019.html,exact
2019 - Teco Martins - Logos Solar,2019,1,7,mega.nz,https://mega.nz/#!R0MTnI5S!KHb3kDlCztmXUIJuKd1xzP3FSBUF9szzs5_GuCOGtMI,https://www.hominiscanidae.org/2019/09/teco-martins-logos-solar-2019.html,exact
2019 - Terno Rei - Violeta,2019,1,8,mega.nz,https://mega.nz/#!U11RmaZC!0h5SvseC8GXHrG5bkrpRKPqlwt6Knivm9X1xEx5AZ94,https://www.hominiscanidae.org/2019/02/terno-rei-violeta-2019.html,exact
2019 - Vivian Kuczynski - Ictus,2019,1,8,mega.nz,https://mega.nz/#!B9cAECaS!F0KhTNNOxWSddCPBzmyRFT7gxFXPe_SQbwJa91spELg,https://www.hominiscanidae.org/2019/12/vivian-kuczynski-ictus-2019.html,exact
2019 - Wolken - Sono de Inverno,2019,1,7,mega.nz,https://mega.nz/#!Y5URDA6R!gHCeORsya_nvyRrsHxJzTuQfZhoCGZ1QZjA1D21ocbc,https://www.hominiscanidae.org/2019/09/wolken-sono-de-inverno-2019.html,exact
"2019 - Zudizilla, Kiai - JazzKilla",2019,1,4,mega.nz,https://mega.nz/#!IslwzA7J!-6Fpap2i0gPyztzcsS6OO9rC9UuPMxtrIGdNwosnl-s,https://www.hominiscanidae.org/2019/03/zudizilla-kiai-jazzkilla-2019.html,exact
2019 - [Quarteto] Bumba [Trio] - [Quarteto] Bumba [Trio],2019,1,7,mega.nz,https://mega.nz/#!It90larA!S0E4GLkfStPBtzyyM8i4_r0Zx1UiEyoZurOZDrQ66Fk,https://www.hominiscanidae.org/2019/06/quarteto-bumba-trio-quarteto-bumba-trio.html,exact
"2020 - BaianaSystem, Buguinha Dub, Antonio Carlos, Jocafi, Orquestra Afrosinfônica - Futuro Dub",2020,1,6,mega.nz,https://mega.nz/file/l0szhbab#DA87NFNlHiN_VZ6k5puG7bVbR3t6Py8SHhL2t3VMfrQ,https://www.hominiscanidae.org/2020/04/baianasystem-buguinha-dub-futuro-dub.html,exact
2020 - Coruja Bc1 - Antes do Álbum,2020,1,4,mega.nz,https://mega.nz/file/wsVXnQDQ#scZ5c5I0O5Sp9PSS1DgI12luOPrzu_IYPbKrOt_poXA,https://www.hominiscanidae.org/2020/06/coruja-bc1-antes-do-album-2020.html,exact
"2020 - Diogo Sili, Ilessi - Com os Pés no Futuro - Ilessi e Diogo Sili Interpretam Manduka",2020,1,8,mega.nz,https://mega.nz/#!MhlUzKTZ!3C939eG7XY3X3zCVuTvAKjaOJTgWm0-FmmmrP9GxdBM,https://www.hominiscanidae.org/2020/03/com-os-pes-no-futuro-ilessi-e-diogo.html,exact
2020 - Duben - Zeitgeist,2020,1,3,mega.nz,https://mega.nz/file/g8UElYBD#CYSC08uhIA_jeic2wLXxmH6BilLRMfE3QWbbOGIhw-Y,https://www.hominiscanidae.org/2020/08/duben-zeitgeist-2020.html,exact
"2020 - Luccas Carlos, Clara Lima, Paiva Prod - Solar",2020,1,8,mega.nz,https://mega.nz/file/ECASCLwL#nDTeVsyjNmpezXoLfeS1QVTmFzsCyYOUuOnQBarnaAE,https://www.hominiscanidae.org/2020/12/luccas-carlos-solar-2020.html,exact
2020 - Marcelo D2 - Assim Tocam os MEUS TAMBORES,2020,1,9,mega.nz,https://mega.nz/file/YLhmgbrK#yfK0A_fOwReLSG32sEhozhm8mYez24oEYzuMCzIQe1U,https://www.hominiscanidae.org/2020/10/marcelo-d2-assim-tocam-os-meus-tambores.html,exact
2020 - Marcelo Nakamura - Naka & os Piranha,2020,1,9,mega.nz,https://mega.nz/file/eR8xHKbZ#eWXmqjG-eJmx_r3eyGIxkzgEMoiZ8ihb24J-Zlto2-U,https://www.hominiscanidae.org/2021/01/marcelo-nakamura-naka-os-piranha-2020.html,exact
2020 - Marcos Valle - Cinzento,2020,1,10,mega.nz,https://mega.nz/#!0s9nwAYS!MucE9VbgGLC-psgAGQcKTnHvNBG24_VkGH282iQJWc0,https://www.hominiscanidae.org/2020/01/marcos-valle-cinzento-2020.html,exact
"2020 - Marcus Alves, Câmara de Ecos - Queda pra Cima",2020,1,7,mega.nz,https://mega.nz/file/Hd1XjIYI#Atqdr1KIt_zXZc0QVMDtMNv605iwkkkSw0hkBB5Z2bk,https://www.hominiscanidae.org/2021/01/marcus-alves-queda-pra-cima-2020.html,exact
2020 - Mc Dricka - Rainha dos Fluxos,2020,1,4,mega.nz,https://mega.nz/file/VS5y1BoZ#L_NamsaxQav7F6hs3fMsSV2LEntpxR0deKIz6JGzCPY,https://www.hominiscanidae.org/2021/02/mc-dricka-rainha-dos-fluxos-2020.html,exact
2020 - PHUNKBUDA - O Caminho É pra Frente,2020,1,5,mega.nz,https://mega.nz/#!491WlQDL!o9cstagTwCy7ddM1HMy3XgTJDRjSahFI8HYsJ_XrSE0,https://www.hominiscanidae.org/2020/02/phunkbuda-o-caminho-e-pra-frente-2020.html,exact
"2020 - Pabllo Vittar, POCAH - 111 DELUXE",2020,1,6,mega.nz,https://mega.nz/file/NGBACRoJ#EJ1Ax51Q-w-B5pP2Qnopg11AedJbBXFXvb38NAuLCC4,https://www.hominiscanidae.org/2021/03/pabllo-vittar-1111-deluxe-2020.html,exact
2020 - Paolo Ravley - Lado B - EP,2020,1,3,mega.nz,https://mega.nz/file/otMGwaSA#gmOx1rU8zLwfCn1CEQth4GuynmuV9Qblso6DTeTj-rM,https://www.hominiscanidae.org/2020/08/paolo-ravley-lado-b-2020.html,exact
"2020 - Pedro Mendes Brasileiro, Khrystal - Escute Aqui",2020,1,6,mega.nz,https://mega.nz/file/wGAUyToK#VS4vK7csp9tvK4rrQ3PP4QLvYKg-ydzL-Y7YCoXvgb4,https://www.hominiscanidae.org/2021/01/pedro-mendes-brasileiro-escute-aqui-2020.html,exact
2020 - Pipo Pegoraro - Antropocósmico,2020,1,6,mega.nz,https://mega.nz/#!skUWBIoZ!BTM3x6u3YkwUHFRiSJBvPC_aMU5YOpCdNk5udyCnIEI,https://www.hominiscanidae.org/2020/01/pipo-pegoraro-antropocosmico-2020.html,exact
2020 - Rafael Rocha - Pedra,2020,1,9,mega.nz,https://mega.nz/file/Kd8SSQRI#SnJEkeaZL00qHpp3qqOtPI7mT2jEwFeTxsMTQSbx6Rk,https://www.hominiscanidae.org/2021/01/rafael-rocha-pedra-2020.html,exact
"2020 - Sh1ft, l v k s - Tudo Podia Ser Melhor",2020,1,3,mega.nz,https://mega.nz/file/NgdQmYLL#rofo_SVeZ804Wd-DxCbuIGIDVDK2f1J-nbEW1JVRc1c,https://www.hominiscanidae.org/2020/06/sh1ft-tudo-podia-ser-melhor-2020.html,exact
2021 - Adriana Vieira - Nada Só,2021,1,5,mega.nz,https://mega.nz/file/ZChWCZBT#MI_eHQ8zwRshKXm4oXpioEafYMlgLvkj8jfom0V28LE,https://www.hominiscanidae.org/2022/01/adriana-vieira-nada-so-2021.html,exact
2021 - Cris Caffarelli - Lares,2021,1,6,mega.nz,https://mega.nz/file/kWoAzb7L#_4ReSqsh3bg5HGaiwMVWeIOVBC5tEZLmgK6Mw6a5ZSo,https://www.hominiscanidae.org/2021/08/cris-caffarelli-lares-2021.html,exact
2021 - Manto - Manto,2021,1,9,mega.nz,https://mega.nz/file/UPIAwZLL#c5F64C-En-W3A51hqmQ06TzYSayCVVWBgpFFQjBgZiE,https://www.hominiscanidae.org/2021/07/manto-manto-2021.html,exact
2021 - Mundo Livre S A - Walking Dead Folia (Sorria Você Teve Alta!),2021,1,8,mega.nz,https://mega.nz/file/hCoGCTqT#VgNtoa2Fs-jcCTADQM0QuzMlbuY77Yf9N_dW_B92-ok,https://www.hominiscanidae.org/2022/02/mundo-livre-sa-walking-dead-folia.html,exact
2022 - Amanda Cadore - Arrebentação,2022,1,3,mega.nz,https://mega.nz/file/KkdzgZKb#s6yzzVBLUR64tOgjhejr3D06lrfZfCGVpDUqsVHkh7k,https://www.hominiscanidae.org/2022/10/amanda-cadore-arrebentacao-2022.html,exact
2022 - Ana Cacimba - Azeviche,2022,1,6,mega.nz,https://mega.nz/file/igtw2azR#B2ot19Mzh5stWzW1CvyDjf1DZQqx-Ifwf_5BG0N4N1Q,https://www.hominiscanidae.org/2022/09/ana-cacimba-azeviche-2022.html,exact
2022 - Andrezza Santos - Eutrópica,2022,1,9,mega.nz,https://mega.nz/file/P8kn3TZQ#mGL4aXbHMqCBSepprz4VjIc8UteZA6-t2XCYgzSYg1k,https://www.hominiscanidae.org/2022/05/andrezza-santos-eutropica-2022.html,exact
2022 - Baco Exu do Blues - QVVJFA,2022,1,9,mega.nz,https://mega.nz/file/FTQWGJCK#sJsFeTvvnm1LBEN0tVTMFFImeHExY2BpQaR3SscPACU,https://www.hominiscanidae.org/2022/02/baco-exu-do-blues-qvvjfa-2022.html,exact
2022 - Badi Assad - Ilha,2022,1,7,mega.nz,https://mega.nz/file/r9VB1KbC#C6iTMrq7Zi2rdMzyKvFqgntMuEbybEUgwdB44OX-3SU,https://www.hominiscanidae.org/2022/07/badi-assad-ilha-2022.html,exact
2022 - Bia Ferreira - Faminta,2022,1,5,mega.nz,https://mega.nz/file/zslj1SSL#P_Z5lBpjjXRkqcmOF5YxzAa4JjNV2zKKyZt2DG4BcHs,https://www.hominiscanidae.org/2023/03/bia-ferreira-faminta-2022.html,exact
2022 - Bratislava - Parte do Que Vem,2022,1,7,mega.nz,https://mega.nz/file/H91wiDAR#3goqMQFdTE4cHIqFecqYYeycezl5c3pbHiL1SqcOmKI,https://www.hominiscanidae.org/2022/07/bratislava-parte-do-que-vem-2022.html,exact
2022 - Casa Civil - Deserto,2022,1,9,mega.nz,https://mega.nz/file/3tExhKgA#VAsoyfVj-BfEN6McLhV2CYhf2z0_YO9cihsasi1YP-A,https://www.hominiscanidae.org/2022/12/casa-civil-deserto-2022.html,exact
2022 - Clube dos Bagres - Medo & Delírio Brasil,2022,1,4,mega.nz,https://mega.nz/file/m0sGkBAK#-aayqRSr4G47eg9kB4VukJFYWh-JDyyMe33sc-dYlDs,https://www.hominiscanidae.org/2022/09/clube-dos-bagres-medo-delirio-brasil.html,exact
2022 - Davi Martins - Vê,2022,1,6,mega.nz,https://mega.nz/file/vttgRDxS#3g4a9G32voisppOly6tyuj8-tdTVW0-wciqRuct-L5I,https://www.hominiscanidae.org/2022/11/davi-martins-ve-2022.html,exact
2022 - Demarca - O Som Da Ladeira,2022,1,4,mega.nz,https://mega.nz/file/f4ETnDLC#XpFoJFvEdBc2isIfokMCPGE_sx5ewkDGNiM3uuAULHo,https://www.hominiscanidae.org/2022/07/demarca-o-som-da-ladeira-2022.html,exact
2022 - Duda Raupp - De Dentro Pra Fora,2022,1,5,mega.nz,https://mega.nz/file/a8NXWYoQ#ye9I1L4BBbwM4FF1zxlI913aBGMDbU9OfF5lElJAbKs,https://www.hominiscanidae.org/2022/11/duda-raupp-de-dentro-pra-fora-2022.html,exact
2022 - Duna Duo - Leve,2022,1,6,mega.nz,https://mega.nz/file/2ld30CjY#L1OTkHIfKUoywej0jR4pU4h-h6gP-1OPiRm0soDxdgU,https://www.hominiscanidae.org/2022/12/duna-duo-leve-2022.html,exact
2022 - Emerald Hill - Cidades em Chamas,2022,1,7,mega.nz,https://mega.nz/file/n4cQSSqC#Tq-vzY8dU_d1nDTHS3ySy7vJGGDLu6eFz2ftjHNAsIc,https://www.hominiscanidae.org/2022/11/emerald-hill-cidades-em-chamas-2022.html,exact
2022 - Fernando Grecco - Vir a Ser,2022,1,4,mega.nz,https://mega.nz/file/OhlVFAgJ#1CBHuk4zMnUXZeJ6Ff7R0_BPveylLJNTfxypjQSoMT4,https://www.hominiscanidae.org/2023/01/fernando-grecco-vir-ser-2022.html,exact
2022 - Gilsons - Pra Gente Acordar,2022,1,6,mega.nz,https://mega.nz/file/xHhwBKBL#hB8MKmnsFSIjbsSuyhX9biszoSBDlzAafpZat7LhrPc,https://www.hominiscanidae.org/2022/02/gilsons-pra-gente-acordar-2022.html,exact
2022 - Itamar Brant Leo Brasilino Maria Alcina Daniel Guedes Léo Pires Felipe Fantoni Fabinho Gonçalves Richard Neves william alves - Samba Trem,2022,1,3,mega.nz,https://mega.nz/file/ao0BUa5R#6Y2ekyCvH_Ei8mmP4xbcrHNYTrjkN1PFeub_jDkHkyA,https://www.hominiscanidae.org/2022/11/itamar-brant-samba-trem-2022.html,exact
2022 - Jairo Pereira Negra Rosa - Monocromático,2022,1,8,mega.nz,https://mega.nz/file/PhVx3QQL#ynvQw6Bgw3hHJ3vWNqHV0SoA8-aiDRj8FQ0qNAAOu_w,https://www.hominiscanidae.org/2022/09/jairo-pereira-monocromatico-2022.html,exact
2022 - Jean Medeiros Thiago Ueda Frederico Heliodoro Ajurinã Zwarg - Contos de Terra e Sol,2022,1,5,mega.nz,https://mega.nz/file/PtEHUASI#ZAXcbz2ck4wo9oNDFanPh5aW8cLjPDHnmPyJj3LIud8,https://www.hominiscanidae.org/2022/09/jean-medeiros-contos-de-terra-e-sol-2022.html,exact
2022 - Katia B - Canções de Outro Mundo,2022,1,4,mega.nz,https://mega.nz/file/L59XSQ5L#LwScX7Wk83khwVb3_gvUwu72mJA5GD05iR5kmZXtT1Q,https://www.hominiscanidae.org/2022/04/katia-b-cancoes-de-outro-mundo-2022.html,exact
2022 - Lumanzin - Mansinha,2022,1,10,mega.nz,https://mega.nz/file/ToMwwb7Z#89NRV330dxFfJQxbZla0pKVVCiteKZEAYZywnBvFK6E,https://www.hominiscanidae.org/2022/04/lumanzin-mansinha-2022.html,exact
2022 - Maglore - V,2022,1,9,mega.nz,https://mega.nz/file/jkNyQLwT#pyg0-btDWICCcAIGgLQrfw_gryBkdSfxXQl0-ueFepk,https://www.hominiscanidae.org/2022/09/maglore-v-2022.html,exact
2022 - Metade de Mim - Depois De Tudo Que Eu Passei,2022,1,3,mega.nz,https://mega.nz/file/wXoGhRhB#Gewk-IR28VuNwWvWx-U8Oek9CRVTLXw4HJeF0GUEjnU,https://www.hominiscanidae.org/2022/02/metade-de-mim-depois-de-tudo-que-eu.html,exact
2022 - Noporn - Contra Dança,2022,1,3,mega.nz,https://mega.nz/file/O9kxBLpR#JdbPeLDSVxQwcEg3bZLl4-li78GB2Yq5aAUu5N6qIAo,https://www.hominiscanidae.org/2022/09/noporn-contra-danca-2022.html,exact
2022 - Parteum - Ouro Ouro,2022,1,10,mega.nz,https://mega.nz/file/r8EFjBwJ#IRagB0Fo2QwUPUZKfNgzng9gFzk4yoBOFnKuondcR84,https://www.hominiscanidae.org/2022/05/parteum-ouro-ouro-2022.html,exact
